name,Beauly,Peterhead,Errochty,Denny/Bonnybridge,Neilston,Strathaven,Torness,Eccles,Harker,Stella West,Penwortham,Deeside,Daines,Th. Marsh/Stocksbridge,Thornton/Drax/Eggborough,Keadby,Ratcliffe,Feckenham,Walpole,Bramford,Pelham,Sundon/East Claydon,Melksham,Bramley,London,Kemsley,Sellindge,Lovedean,S.W.Penisula
05/01/2016 05:00,2.305,2.4265,2.305,2.305,2.26,2.26,2.278,2.278,2.224,2.251,2.431,2.404,2.35,2.2285,2.2285,2.305,2.26,2.305,2.215,2.233,2.26,2.2555,2.224,2.2465,2.1835,2.215,2.2645,2.26,2.323
05/01/2016 06:00,2.305,2.4265,2.215,2.215,2.305,2.305,2.278,2.278,2.2195,2.2465,2.44,2.3905,2.305,2.2285,2.2285,2.26,2.26,2.305,2.2105,2.2465,2.26,2.2555,2.215,2.2375,2.1925,2.215,2.2735,2.26,2.3005
05/01/2016 07:00,2.305,2.4175,2.305,2.305,2.26,2.26,2.278,2.278,2.1925,2.2465,2.44,2.404,2.305,2.224,2.224,2.305,2.215,2.26,2.206,2.251,2.26,2.215,2.2195,2.224,2.197,2.26,2.2645,2.305,2.2645
05/01/2016 08:00,2.305,2.3995,2.215,2.215,2.26,2.26,2.278,2.278,2.161,2.251,2.422,2.3905,2.305,2.224,2.224,2.26,2.26,2.305,2.233,2.2555,2.26,2.215,2.224,2.2195,2.2015,2.26,2.278,2.26,2.3005
05/01/2016 09:00,2.305,2.395,2.17,2.17,2.26,2.26,2.2915,2.2915,2.152,2.2555,2.4265,2.3995,2.305,2.2375,2.2375,2.26,2.26,2.305,2.2375,2.269,2.26,2.215,2.2375,2.2375,2.224,2.26,2.2915,2.305,2.2915
05/01/2016 10:00,2.305,2.4085,2.305,2.305,2.305,2.305,2.3005,2.3005,2.1925,2.269,2.44,2.35,2.35,2.269,2.269,2.305,2.305,2.35,2.269,2.2915,2.305,2.26,2.2915,2.2735,2.2735,2.305,2.3455,2.35,2.3995
05/01/2016 11:00,2.305,2.422,2.305,2.305,2.305,2.305,2.323,2.323,2.2465,2.3095,2.431,2.395,2.35,2.3185,2.3185,2.35,2.35,2.35,2.332,2.332,2.35,2.305,2.341,2.3365,2.3185,2.35,2.368,2.395,2.4445
05/01/2016 12:00,2.305,2.4175,2.35,2.35,2.35,2.35,2.3455,2.3455,2.2915,2.3275,2.4355,2.44,2.395,2.35,2.35,2.395,2.395,2.395,2.386,2.359,2.395,2.395,2.386,2.3815,2.35,2.395,2.386,2.485,2.4805
05/01/2016 13:00,2.305,2.413,2.395,2.395,2.395,2.395,2.3545,2.3545,2.314,2.341,2.44,2.44,2.395,2.3725,2.3725,2.395,2.395,2.395,2.4085,2.377,2.395,2.395,2.404,2.404,2.3725,2.395,2.413,2.485,2.4715
05/01/2016 14:00,2.35,2.4085,2.395,2.395,2.395,2.395,2.35,2.35,2.3185,2.3455,2.4445,2.413,2.395,2.3725,2.3725,2.44,2.395,2.44,2.4175,2.359,2.395,2.395,2.413,2.413,2.377,2.44,2.4175,2.485,2.467
05/01/2016 15:00,2.305,2.4085,2.35,2.35,2.395,2.395,2.3275,2.3275,2.287,2.323,2.4265,2.4265,2.395,2.3455,2.3455,2.395,2.395,2.44,2.4085,2.3725,2.395,2.395,2.395,2.395,2.3635,2.395,2.4085,2.44,2.467
05/01/2016 16:00,2.26,2.3635,2.305,2.305,2.215,2.215,2.278,2.278,2.1925,2.287,2.404,2.368,2.35,2.314,2.314,2.35,2.26,2.35,2.3635,2.3455,2.35,2.35,2.3275,2.3635,2.3365,2.395,2.386,2.44,2.386
05/01/2016 17:00,2.215,2.3455,2.215,2.215,2.125,2.125,2.1925,2.1925,2.1565,2.26,2.359,2.314,2.305,2.2645,2.2645,2.305,2.26,2.305,2.287,2.3455,2.305,2.251,2.269,2.323,2.296,2.35,2.4085,2.395,2.359
05/01/2016 18:00,2.26,2.3455,2.17,2.17,2.125,2.125,2.2195,2.2195,2.125,2.2375,2.3185,2.2825,2.305,2.233,2.233,2.305,2.17,2.26,2.242,2.2915,2.305,2.224,2.2375,2.2915,2.251,2.35,2.3905,2.35,2.251
05/01/2016 19:00,2.26,2.332,2.17,2.17,2.08,2.08,2.206,2.206,2.107,2.2105,2.2825,2.1385,2.305,2.2015,2.2015,2.26,2.125,2.26,2.206,2.2645,2.305,2.197,2.215,2.2735,2.2195,2.35,2.377,2.17,2.269
05/01/2016 20:00,2.215,2.341,2.17,2.17,2.125,2.125,2.1115,2.1115,2.071,2.1925,2.1385,2.134,2.125,2.17,2.17,2.26,2.08,2.17,2.2105,2.2465,2.26,2.17,2.188,2.2465,2.188,2.305,2.35,2.17,2.2825
05/01/2016 21:00,2.26,2.3365,2.125,2.125,2.125,2.125,2.1385,2.1385,2.0665,2.1745,2.1115,2.125,2.08,2.152,2.152,2.26,2.08,2.17,2.206,2.2195,2.26,2.1565,2.1925,2.224,2.17,2.305,2.3455,2.17,2.1745
05/01/2016 22:00,2.26,2.2465,2.08,2.08,2.125,2.125,2.1205,2.1205,2.062,2.1565,2.0845,2.1295,2.125,2.143,2.143,2.215,2.08,2.08,2.2015,2.2015,2.215,2.125,2.1655,2.224,2.1745,2.26,2.3455,2.125,2.125
05/01/2016 23:00,2.26,2.2465,2.125,2.125,2.17,2.17,2.0755,2.0755,2.053,2.1475,2.134,2.134,2.08,2.1205,2.1205,2.125,2.08,2.08,2.17,2.179,2.17,2.098,2.1205,2.206,2.152,2.215,2.314,2.2105,2.071
06/01/2016 00:00,2.26,2.224,2.125,2.125,2.17,2.17,2.0845,2.0845,2.0395,2.134,2.1385,2.161,2.08,2.1025,2.1025,2.125,2.08,2.035,2.152,2.1565,2.17,2.053,2.0665,2.1295,2.1205,2.17,2.3005,2.1835,2.0665
06/01/2016 01:00,2.26,2.215,2.08,2.08,2.17,2.17,2.071,2.071,2.026,2.116,2.1745,2.1745,2.08,2.0845,2.0845,2.08,2.08,1.99,2.1295,2.134,2.125,2.053,2.0575,2.143,2.0935,2.17,2.287,2.17,2.062
06/01/2016 02:00,2.26,2.206,2.125,2.125,2.17,2.17,2.0485,2.0485,2.035,2.1025,2.179,2.197,2.08,2.0665,2.0665,2.125,2.08,1.99,2.1475,2.125,2.125,2.044,2.0575,2.1475,2.0665,2.17,2.233,2.161,2.0575
06/01/2016 03:00,2.26,2.2015,2.125,2.125,2.17,2.17,2.035,2.035,2.098,2.089,2.197,2.215,2.125,2.062,2.062,2.08,2.08,1.99,2.116,2.0845,2.035,2.017,2.035,2.071,2.062,2.17,2.224,2.1565,2.0935
06/01/2016 04:00,2.26,2.2105,2.215,2.215,2.17,2.17,2.062,2.062,2.179,2.089,2.251,2.2285,2.215,2.062,2.062,2.08,2.08,1.945,2.098,2.08,2.035,2.0305,2.0575,2.0665,2.053,2.17,2.1295,2.143,2.152
06/01/2016 05:00,2.26,2.224,2.26,2.26,2.26,2.26,2.0935,2.0935,2.1835,2.0935,2.2555,2.2735,2.26,2.0755,2.0755,2.08,2.08,2.035,2.071,2.035,2.035,2.0395,2.089,2.089,2.0485,2.125,2.152,1.99,2.1565
06/01/2016 06:00,2.305,2.197,2.26,2.26,2.26,2.26,2.098,2.098,2.2195,2.089,2.2735,2.2375,2.26,2.0845,2.0845,2.125,2.08,2.125,2.053,2.017,1.99,2.044,2.116,2.0305,2.0485,2.125,2.116,1.99,2.1205
06/01/2016 07:00,2.305,2.251,2.305,2.305,2.35,2.35,2.0935,2.0935,2.2375,2.1025,2.3095,2.224,2.26,2.089,2.089,2.035,2.125,2.125,2.044,2.0035,1.99,2.0485,2.1385,2.0665,2.053,2.125,2.089,2.035,2.1565
06/01/2016 08:00,2.305,2.296,2.305,2.305,2.35,2.35,2.152,2.152,2.2375,2.134,2.2555,2.2195,2.26,2.098,2.098,2.08,2.125,2.17,2.044,2.0035,1.99,2.0665,2.1385,2.116,2.071,2.08,2.089,1.99,2.2015
06/01/2016 09:00,2.35,2.3365,2.35,2.35,2.305,2.305,2.188,2.188,2.305,2.161,2.296,2.269,2.26,2.116,2.116,2.125,2.17,2.215,2.08,2.044,2.035,2.17,2.188,2.1385,2.1115,2.08,2.134,2.08,2.251
06/01/2016 10:00,2.35,2.3095,2.35,2.35,2.35,2.35,2.2195,2.2195,2.3095,2.1475,2.323,2.296,2.305,2.1205,2.1205,2.215,2.215,2.215,2.1655,2.152,2.125,2.17,2.296,2.224,2.179,2.215,2.233,2.17,2.341
06/01/2016 11:00,2.35,2.3365,2.35,2.35,2.35,2.35,2.224,2.224,2.3005,2.179,2.2735,2.314,2.305,2.161,2.161,2.26,2.26,2.26,2.215,2.2015,2.215,2.215,2.3635,2.251,2.242,2.305,2.287,2.26,2.4265
06/01/2016 12:00,2.395,2.377,2.395,2.395,2.395,2.395,2.2285,2.2285,2.2915,2.2015,2.296,2.323,2.215,2.206,2.206,2.26,2.26,2.305,2.233,2.2645,2.26,2.26,2.4085,2.269,2.287,2.35,2.3905,2.305,2.5255
06/01/2016 13:00,2.395,2.386,2.395,2.395,2.395,2.395,2.2465,2.2465,2.314,2.224,2.3185,2.359,2.26,2.2375,2.2375,2.305,2.215,2.215,2.2555,2.2915,2.26,2.26,2.413,2.3275,2.323,2.395,2.413,2.53,2.5165
06/01/2016 14:00,2.395,2.4265,2.395,2.395,2.53,2.53,2.269,2.269,2.341,2.2375,2.3725,2.3905,2.305,2.2555,2.2555,2.26,2.215,2.305,2.3635,2.296,2.305,2.305,2.422,2.4265,2.341,2.395,2.404,2.53,2.503
06/01/2016 15:00,2.395,2.44,2.44,2.44,2.53,2.53,2.3005,2.3005,2.3725,2.2465,2.4265,2.395,2.35,2.269,2.269,2.26,2.305,2.35,2.368,2.323,2.305,2.35,2.4625,2.4535,2.359,2.395,2.3995,2.575,2.5165
06/01/2016 16:00,2.395,2.4265,2.44,2.44,2.485,2.485,2.2825,2.2825,2.422,2.2465,2.4175,2.4085,2.35,2.2915,2.2915,2.26,2.305,2.395,2.287,2.3455,2.35,2.395,2.4805,2.4625,2.3725,2.44,2.3995,2.53,2.53
06/01/2016 17:00,2.395,2.4265,2.44,2.44,2.485,2.485,2.2825,2.2825,2.4355,2.2645,2.4085,2.413,2.395,2.305,2.305,2.26,2.35,2.44,2.3095,2.3455,2.395,2.395,2.4985,2.422,2.3905,2.395,2.4445,2.53,2.5615
06/01/2016 18:00,2.395,2.4265,2.44,2.44,2.395,2.395,2.2645,2.2645,2.4265,2.2735,2.512,2.422,2.44,2.323,2.323,2.35,2.395,2.485,2.341,2.3635,2.395,2.395,2.4985,2.44,2.404,2.44,2.467,2.485,2.5345
06/01/2016 19:00,2.35,2.413,2.395,2.395,2.35,2.35,2.2825,2.2825,2.395,2.278,2.4985,2.4445,2.35,2.332,2.332,2.35,2.395,2.485,2.3725,2.3815,2.395,2.458,2.476,2.4535,2.3995,2.485,2.4355,2.53,2.512
06/01/2016 20:00,2.35,2.4175,2.395,2.395,2.35,2.35,2.3005,2.3005,2.386,2.269,2.476,2.404,2.35,2.3275,2.3275,2.35,2.44,2.44,2.3995,2.395,2.44,2.467,2.449,2.503,2.413,2.485,2.458,2.575,2.5165
06/01/2016 21:00,2.35,2.3995,2.305,2.305,2.35,2.35,2.3095,2.3095,2.359,2.278,2.458,2.4175,2.35,2.323,2.323,2.395,2.395,2.44,2.395,2.3995,2.44,2.467,2.4175,2.4805,2.404,2.44,2.431,2.53,2.458
06/01/2016 22:00,2.305,2.35,2.305,2.305,2.35,2.35,2.287,2.287,2.3185,2.2645,2.4445,2.3995,2.26,2.3095,2.3095,2.35,2.35,2.44,2.3635,2.4085,2.44,2.4175,2.386,2.4895,2.404,2.44,2.44,2.53,2.4535
06/01/2016 23:00,2.305,2.3545,2.26,2.26,2.305,2.305,2.269,2.269,2.296,2.2645,2.3815,2.3905,2.35,2.296,2.296,2.395,2.35,2.395,2.4085,2.422,2.44,2.3815,2.3815,2.467,2.386,2.485,2.458,2.4085,2.404
07/01/2016 00:00,2.26,2.341,2.305,2.305,2.305,2.305,2.269,2.269,2.314,2.2465,2.422,2.3815,2.305,2.287,2.287,2.35,2.35,2.395,2.3815,2.4175,2.395,2.3635,2.3725,2.413,2.368,2.485,2.476,2.377,2.4085
07/01/2016 01:00,2.305,2.341,2.26,2.26,2.26,2.26,2.2555,2.2555,2.287,2.2375,2.431,2.377,2.305,2.2915,2.2915,2.35,2.35,2.35,2.3635,2.395,2.395,2.3455,2.368,2.377,2.35,2.44,2.431,2.368,2.3995
07/01/2016 02:00,2.215,2.3455,2.26,2.26,2.26,2.26,2.242,2.242,2.2735,2.224,2.404,2.3815,2.305,2.296,2.296,2.26,2.305,2.35,2.341,2.3725,2.35,2.332,2.359,2.386,2.3275,2.44,2.4085,2.359,2.3815
07/01/2016 03:00,2.26,2.341,2.215,2.215,2.26,2.26,2.242,2.242,2.2735,2.2195,2.3815,2.377,2.305,2.2915,2.2915,2.26,2.305,2.35,2.305,2.35,2.35,2.314,2.341,2.3725,2.305,2.35,2.3545,2.35,2.35
07/01/2016 04:00,2.215,2.3095,2.26,2.26,2.215,2.215,2.251,2.251,2.2825,2.2105,2.413,2.332,2.26,2.287,2.287,2.26,2.26,2.35,2.287,2.3455,2.35,2.2915,2.332,2.341,2.2915,2.395,2.359,2.35,2.332
07/01/2016 05:00,2.215,2.305,2.215,2.215,2.215,2.215,2.2375,2.2375,2.2735,2.2105,2.3905,2.341,2.26,2.2825,2.2825,2.215,2.26,2.305,2.305,2.332,2.305,2.269,2.332,2.323,2.278,2.35,2.332,2.35,2.359
07/01/2016 06:00,2.215,2.2915,2.215,2.215,2.215,2.215,2.224,2.224,2.26,2.206,2.3455,2.3275,2.26,2.278,2.278,2.215,2.26,2.305,2.269,2.314,2.305,2.251,2.3095,2.314,2.269,2.35,2.332,2.35,2.359
07/01/2016 07:00,2.215,2.2825,2.215,2.215,2.17,2.17,2.2015,2.2015,2.2555,2.2015,2.35,2.3095,2.26,2.278,2.278,2.26,2.26,2.305,2.2465,2.2915,2.305,2.26,2.3275,2.314,2.26,2.35,2.3275,2.35,2.3995
07/01/2016 08:00,2.215,2.2735,2.215,2.215,2.17,2.17,2.2015,2.2015,2.251,2.206,2.3905,2.287,2.26,2.2735,2.2735,2.26,2.26,2.305,2.2555,2.2735,2.26,2.26,2.3275,2.278,2.26,2.305,2.3185,2.35,2.296
07/01/2016 09:00,2.215,2.278,2.215,2.215,2.17,2.17,2.206,2.206,2.2465,2.215,2.368,2.314,2.26,2.278,2.278,2.215,2.26,2.305,2.233,2.278,2.26,2.26,2.314,2.2915,2.2735,2.305,2.323,2.35,2.287
07/01/2016 10:00,2.215,2.269,2.215,2.215,2.215,2.215,2.233,2.233,2.278,2.224,2.404,2.35,2.26,2.2915,2.2915,2.26,2.26,2.305,2.2555,2.314,2.305,2.305,2.3545,2.3185,2.314,2.35,2.35,2.35,2.3545
07/01/2016 11:00,2.26,2.314,2.215,2.215,2.215,2.215,2.251,2.251,2.3095,2.251,2.413,2.3725,2.35,2.323,2.323,2.305,2.35,2.35,2.3365,2.341,2.35,2.35,2.404,2.341,2.3455,2.395,2.4175,2.395,2.3905
07/01/2016 12:00,2.26,2.341,2.26,2.26,2.26,2.26,2.2375,2.2375,2.332,2.269,2.404,2.395,2.35,2.3455,2.3455,2.305,2.35,2.395,2.386,2.377,2.395,2.35,2.413,2.35,2.3725,2.44,2.431,2.395,2.4535
07/01/2016 13:00,2.305,2.3545,2.305,2.305,2.215,2.215,2.2825,2.2825,2.332,2.287,2.3635,2.395,2.35,2.3635,2.3635,2.35,2.35,2.395,2.3995,2.3905,2.44,2.395,2.413,2.368,2.3815,2.44,2.44,2.44,2.4445
07/01/2016 14:00,2.305,2.368,2.305,2.305,2.26,2.26,2.2825,2.2825,2.341,2.2915,2.4355,2.4175,2.305,2.3635,2.3635,2.35,2.35,2.395,2.3905,2.3725,2.395,2.35,2.3905,2.3815,2.3815,2.44,2.422,2.485,2.341
07/01/2016 15:00,2.26,2.3725,2.26,2.26,2.215,2.215,2.26,2.26,2.314,2.278,2.44,2.4175,2.215,2.35,2.35,2.35,2.35,2.35,2.35,2.332,2.395,2.35,2.386,2.368,2.3635,2.44,2.386,2.485,2.3095
07/01/2016 16:00,2.215,2.3455,2.215,2.215,2.26,2.26,2.2105,2.2105,2.269,2.2555,2.422,2.3905,2.215,2.3185,2.3185,2.305,2.35,2.35,2.3095,2.3095,2.35,2.35,2.368,2.2465,2.3455,2.395,2.3635,2.395,2.314
07/01/2016 17:00,2.215,2.323,2.215,2.215,2.17,2.17,2.179,2.179,2.233,2.2285,2.4085,2.377,2.215,2.278,2.278,2.26,2.17,2.35,2.296,2.26,2.35,2.35,2.3095,2.188,2.305,2.395,2.341,2.35,2.26
07/01/2016 18:00,2.17,2.3095,2.215,2.215,2.215,2.215,2.1835,2.1835,2.2285,2.215,2.4085,2.3725,2.305,2.2555,2.2555,2.26,2.215,2.305,2.269,2.2015,2.35,2.26,2.269,2.197,2.2645,2.395,2.341,2.305,2.2375
07/01/2016 19:00,2.17,2.287,2.215,2.215,2.215,2.215,2.161,2.161,2.215,2.197,2.413,2.377,2.305,2.233,2.233,2.26,2.215,2.26,2.2105,2.188,2.305,2.2645,2.2735,2.233,2.242,2.395,2.2915,2.26,2.26
07/01/2016 20:00,2.215,2.2825,2.125,2.125,2.215,2.215,2.134,2.134,2.1925,2.188,2.404,2.3725,2.215,2.2195,2.2195,2.215,2.215,2.26,2.2195,2.233,2.26,2.251,2.2645,2.2195,2.224,2.305,2.314,2.26,2.2195
07/01/2016 21:00,2.215,2.269,2.17,2.17,2.125,2.125,2.1115,2.1115,2.188,2.179,2.422,2.3725,2.215,2.206,2.206,2.215,2.215,2.26,2.2195,2.2015,2.26,2.2375,2.278,2.2105,2.215,2.26,2.305,2.26,2.2285
07/01/2016 22:00,2.17,2.233,2.125,2.125,2.125,2.125,2.1115,2.1115,2.197,2.1655,2.4355,2.377,2.215,2.206,2.206,2.215,2.215,2.26,2.224,2.179,2.215,2.224,2.2735,2.2105,2.215,2.26,2.2735,2.26,2.224
07/01/2016 23:00,2.215,2.233,2.17,2.17,2.17,2.17,2.116,2.116,2.179,2.152,2.44,2.3275,2.215,2.1925,2.1925,2.26,2.215,2.26,2.224,2.2105,2.215,2.2195,2.2735,2.224,2.2105,2.26,2.2195,2.2915,2.206
08/01/2016 00:00,2.125,2.2285,2.215,2.215,2.17,2.17,2.17,2.17,2.1835,2.152,2.404,2.2735,2.26,2.2015,2.2015,2.215,2.215,2.305,2.215,2.215,2.215,2.2015,2.278,2.2375,2.2105,2.26,2.242,2.2915,2.251
08/01/2016 01:00,2.215,2.233,2.26,2.26,2.215,2.215,2.197,2.197,2.2465,2.1565,2.4535,2.314,2.26,2.206,2.206,2.215,2.26,2.305,2.2285,2.1835,2.17,2.2015,2.3095,2.2465,2.206,2.26,2.206,2.3095,2.35
08/01/2016 02:00,2.17,2.242,2.305,2.305,2.305,2.305,2.1745,2.1745,2.296,2.152,2.395,2.3365,2.26,2.2195,2.2195,2.215,2.26,2.305,2.224,2.1925,2.17,2.197,2.305,2.26,2.206,2.26,2.2195,2.332,2.4265
08/01/2016 03:00,2.26,2.26,2.305,2.305,2.305,2.305,2.1835,2.1835,2.287,2.17,2.35,2.3545,2.305,2.233,2.233,2.215,2.26,2.35,2.215,2.2015,2.17,2.2825,2.359,2.2735,2.2195,2.26,2.2105,2.359,2.44
08/01/2016 04:00,2.35,2.251,2.305,2.305,2.26,2.26,2.197,2.197,2.314,2.1835,2.3635,2.359,2.305,2.2465,2.2465,2.215,2.26,2.35,2.224,2.2105,2.215,2.296,2.3995,2.2915,2.2375,2.26,2.233,2.377,2.4805
08/01/2016 05:00,2.35,2.2645,2.395,2.395,2.26,2.26,2.215,2.215,2.35,2.206,2.3815,2.359,2.35,2.2645,2.2645,2.26,2.305,2.395,2.233,2.2195,2.26,2.323,2.4355,2.3905,2.2645,2.305,2.2375,2.485,2.539
08/01/2016 06:00,2.35,2.3005,2.395,2.395,2.26,2.26,2.2285,2.2285,2.3905,2.2285,2.395,2.386,2.35,2.287,2.287,2.305,2.305,2.44,2.251,2.2285,2.26,2.35,2.467,2.4535,2.3095,2.35,2.2645,2.485,2.5795
08/01/2016 07:00,2.35,2.332,2.44,2.44,2.305,2.305,2.278,2.278,2.44,2.2555,2.4265,2.458,2.44,2.305,2.305,2.35,2.395,2.44,2.26,2.2375,2.305,2.395,2.4805,2.4985,2.3365,2.35,2.3095,2.575,2.593
08/01/2016 08:00,2.35,2.3635,2.485,2.485,2.485,2.485,2.287,2.287,2.485,2.278,2.458,2.5345,2.44,2.3275,2.3275,2.35,2.44,2.485,2.278,2.287,2.35,2.485,2.4985,2.5255,2.3725,2.395,2.377,2.62,2.6065
08/01/2016 09:00,2.305,2.395,2.485,2.485,2.485,2.485,2.2825,2.2825,2.5075,2.305,2.494,2.5615,2.485,2.359,2.359,2.35,2.44,2.53,2.3365,2.323,2.395,2.485,2.512,2.5615,2.4085,2.485,2.458,2.62,2.62
08/01/2016 10:00,2.26,2.3635,2.44,2.44,2.485,2.485,2.2915,2.2915,2.53,2.323,2.5525,2.5885,2.53,2.3815,2.3815,2.395,2.485,2.575,2.404,2.404,2.485,2.53,2.539,2.5705,2.4445,2.485,2.539,2.62,2.6335
08/01/2016 11:00,2.35,2.395,2.485,2.485,2.44,2.44,2.359,2.359,2.53,2.359,2.539,2.494,2.53,2.413,2.413,2.44,2.53,2.575,2.458,2.467,2.53,2.53,2.557,2.5885,2.4805,2.575,2.584,2.62,2.6245
08/01/2016 12:00,2.35,2.44,2.485,2.485,2.44,2.44,2.3455,2.3455,2.5075,2.3905,2.503,2.5075,2.485,2.449,2.449,2.485,2.53,2.575,2.494,2.512,2.53,2.575,2.5795,2.5975,2.5165,2.575,2.5885,2.665,2.6425
08/01/2016 13:00,2.395,2.458,2.44,2.44,2.485,2.485,2.3725,2.3725,2.4805,2.413,2.512,2.5615,2.485,2.467,2.467,2.53,2.485,2.575,2.5165,2.53,2.575,2.575,2.611,2.6065,2.539,2.575,2.5975,2.665,2.6875
08/01/2016 14:00,2.395,2.4715,2.44,2.44,2.485,2.485,2.386,2.386,2.458,2.4265,2.5255,2.566,2.485,2.4805,2.4805,2.53,2.44,2.485,2.5435,2.5435,2.575,2.575,2.584,2.6155,2.5525,2.575,2.584,2.665,2.6515
08/01/2016 15:00,2.395,2.4715,2.44,2.44,2.35,2.35,2.3815,2.3815,2.4355,2.413,2.5255,2.5525,2.485,2.476,2.476,2.485,2.44,2.485,2.512,2.557,2.575,2.575,2.521,2.62,2.5525,2.62,2.575,2.665,2.521
08/01/2016 16:00,2.305,2.449,2.35,2.35,2.35,2.35,2.359,2.359,2.3995,2.395,2.503,2.521,2.485,2.4625,2.4625,2.44,2.395,2.485,2.4715,2.566,2.575,2.485,2.4715,2.575,2.5345,2.575,2.584,2.575,2.476
08/01/2016 17:00,2.305,2.4265,2.305,2.305,2.35,2.35,2.323,2.323,2.377,2.377,2.4985,2.485,2.44,2.431,2.431,2.44,2.44,2.485,2.44,2.5075,2.485,2.44,2.431,2.5165,2.4985,2.62,2.575,2.53,2.4535
08/01/2016 18:00,2.26,2.3905,2.305,2.305,2.35,2.35,2.287,2.287,2.35,2.341,2.4805,2.449,2.44,2.404,2.404,2.44,2.395,2.485,2.4355,2.458,2.485,2.44,2.4085,2.485,2.4715,2.485,2.566,2.53,2.422
08/01/2016 19:00,2.26,2.3725,2.305,2.305,2.35,2.35,2.2555,2.2555,2.35,2.3185,2.467,2.4445,2.395,2.386,2.386,2.44,2.305,2.44,2.44,2.449,2.485,2.4085,2.377,2.4715,2.4355,2.485,2.4715,2.53,2.458
08/01/2016 20:00,2.215,2.3725,2.26,2.26,2.305,2.305,2.26,2.26,2.332,2.305,2.4715,2.4445,2.395,2.377,2.377,2.44,2.305,2.395,2.4175,2.449,2.44,2.377,2.3545,2.4445,2.404,2.485,2.467,2.485,2.4265
08/01/2016 21:00,2.215,2.35,2.305,2.305,2.305,2.305,2.2645,2.2645,2.35,2.296,2.458,2.431,2.395,2.368,2.368,2.395,2.305,2.35,2.395,2.431,2.44,2.3455,2.359,2.3995,2.3815,2.44,2.494,2.395,2.431
08/01/2016 22:00,2.26,2.278,2.305,2.305,2.35,2.35,2.2195,2.2195,2.341,2.287,2.4535,2.431,2.35,2.341,2.341,2.35,2.305,2.35,2.35,2.395,2.395,2.323,2.359,2.3545,2.3905,2.44,2.4445,2.404,2.413
08/01/2016 23:00,2.215,2.2825,2.305,2.305,2.305,2.305,2.278,2.278,2.35,2.2825,2.458,2.4265,2.395,2.3365,2.3365,2.35,2.35,2.35,2.323,2.359,2.35,2.3095,2.35,2.3455,2.3635,2.395,2.422,2.3995,2.4265
09/01/2016 00:00,2.26,2.287,2.305,2.305,2.305,2.305,2.2105,2.2105,2.341,2.287,2.4445,2.413,2.395,2.3365,2.3365,2.305,2.305,2.35,2.3095,2.332,2.35,2.305,2.35,2.3455,2.3455,2.395,2.386,2.3815,2.404
09/01/2016 01:00,2.26,2.2915,2.305,2.305,2.26,2.26,2.269,2.269,2.341,2.2825,2.44,2.4265,2.395,2.3365,2.3365,2.305,2.305,2.35,2.305,2.2915,2.305,2.3095,2.3455,2.341,2.3365,2.35,2.3365,2.377,2.3995
09/01/2016 02:00,2.215,2.3005,2.305,2.305,2.26,2.26,2.2645,2.2645,2.314,2.2735,2.449,2.4175,2.395,2.3455,2.3455,2.35,2.305,2.35,2.3095,2.305,2.305,2.305,2.3365,2.3455,2.3275,2.35,2.3545,2.3725,2.368
09/01/2016 03:00,2.215,2.3005,2.26,2.26,2.215,2.215,2.2375,2.2375,2.3185,2.269,2.44,2.404,2.395,2.341,2.341,2.35,2.305,2.35,2.305,2.278,2.305,2.3005,2.3365,2.3455,2.314,2.35,2.341,2.3725,2.323
09/01/2016 04:00,2.215,2.278,2.26,2.26,2.305,2.305,2.26,2.26,2.305,2.2645,2.4355,2.3725,2.35,2.3275,2.3275,2.305,2.26,2.305,2.2915,2.2915,2.305,2.2825,2.3275,2.332,2.296,2.35,2.323,2.3725,2.368
09/01/2016 05:00,2.26,2.269,2.26,2.26,2.26,2.26,2.2105,2.2105,2.296,2.26,2.449,2.3725,2.35,2.314,2.314,2.305,2.26,2.305,2.2825,2.2915,2.305,2.269,2.323,2.341,2.2825,2.35,2.314,2.368,2.377
09/01/2016 06:00,2.26,2.2465,2.26,2.26,2.305,2.305,2.197,2.197,2.305,2.2555,2.458,2.359,2.35,2.305,2.305,2.35,2.305,2.305,2.2465,2.251,2.26,2.2555,2.323,2.332,2.2735,2.305,2.2825,2.26,2.359
09/01/2016 07:00,2.215,2.233,2.305,2.305,2.305,2.305,2.1745,2.1745,2.341,2.2555,2.449,2.323,2.305,2.2915,2.2915,2.305,2.26,2.305,2.2555,2.2735,2.215,2.2555,2.314,2.296,2.26,2.305,2.269,2.26,2.359
09/01/2016 08:00,2.215,2.233,2.305,2.305,2.305,2.305,2.2195,2.2195,2.341,2.2645,2.467,2.368,2.26,2.2915,2.2915,2.35,2.215,2.26,2.197,2.2465,2.17,2.17,2.296,2.26,2.2555,2.305,2.2375,2.215,2.3545
09/01/2016 09:00,2.125,2.2465,2.305,2.305,2.395,2.395,2.1655,2.1655,2.368,2.2735,2.467,2.395,2.305,2.305,2.305,2.305,2.26,2.26,2.233,2.2195,2.26,2.17,2.305,2.287,2.2735,2.305,2.2555,2.17,2.3005
09/01/2016 10:00,2.17,2.278,2.395,2.395,2.395,2.395,2.251,2.251,2.3995,2.287,2.467,2.4355,2.35,2.323,2.323,2.305,2.26,2.305,2.305,2.278,2.305,2.26,2.3815,2.35,2.323,2.395,2.332,2.35,2.422
